ESF,Esler Regional Airport,Alexandria,United States,31.39490,-92.29580,112,-6.00,America/Chicago
LTS,Altus Air Force Base,Altus,United States,34.66710,-99.26670,1382,-6.00,America/Chicago
TUS,Tucson International Airport,Tucson,United States,32.11610,-110.94100,2643,-7.00,America/Phoenix
MIB,Minot Air Force Base,Minot,United States,48.41560,-101.35800,1667,-6.00,America/Chicago
BAB,Beale Air Force Base,Marysville,United States,39.13610,-121.43700,113,-8.00,America/Los_Angeles
IKK,Greater Kankakee Airport,Kankakee,United States,41.07140,-87.84630,630,-6.00,America/Chicago
GSB,Seymour Johnson Air Force Base,Goldsboro,United States,35.33940,-77.96060,109,-5.00,America/New_York
PVD,Theodore Francis Green State Airport,Providence,United States,41.73260,-71.42040,55,-5.00,America/New_York
SBY,Salisbury Ocean City Wicomico Regional Airport,Salisbury,United States,38.34050,-75.51030,52,-5.00,America/New_York
RIU,Rancho Murieta Airport,Rancho Murieta,United States,38.48680,-121.10300,141,-8.00,America/Los_Angeles
BUR,Bob Hope Airport,Burbank,United States,34.20070,-118.35900,778,-8.00,America/Los_Angeles
DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21240,-83.35340,645,-5.00,America/New_York
TPA,Tampa International Airport,Tampa,United States,27.97550,-82.53320,26,-5.00,America/New_York
PMB,Pembina Municipal Airport,Pembina,United States,48.94250,-97.24080,795,-6.00,America/Chicago
POE,Polk Army Air Field,Fort Polk,United States,31.04480,-93.19170,330,-6.00,America/Chicago
EIL,Eielson Air Force Base,Fairbanks,United States,64.66570,-147.10201,547,-9.00,America/Anchorage
HIB,Range Regional Airport,Hibbing,United States,47.38660,-92.83900,1354,-6.00,America/Chicago
LFK,Angelina County Airport,Lufkin,United States,31.23400,-94.75000,296,-6.00,America/Chicago
MAF,Midland International Airport,Midland,United States,31.94250,-102.20200,2871,-6.00,America/Chicago
GRB,Austin Straubel International Airport,Green Bay,United States,44.48510,-88.12960,695,-6.00,America/Chicago
ADM,Ardmore Municipal Airport,Ardmore,United States,34.30301,-97.01963,777,-6.00,America/Chicago
WRI,Mc Guire Air Force Base,Wrightstown,United States,40.01560,-74.59170,131,-5.00,America/New_York
SBO,Emanuel County Airport,Santa Barbara,United States,32.60910,-82.36990,327,-5.00,America/New_York
AGS,Augusta Regional At Bush Field,Bush Field,United States,33.36990,-81.96450,144,-5.00,America/New_York
ISN,Sloulin Field International Airport,Williston,United States,48.17790,-103.64200,1982,-6.00,America/Chicago
LIT,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,34.72940,-92.22430,262,-6.00,America/Chicago
SWF,Stewart International Airport,Newburgh,United States,41.50410,-74.10480,491,-5.00,America/New_York
BDE,Baudette International Airport,Baudette,United States,48.72840,-94.61220,1086,-6.00,America/Chicago
SAC,Sacramento Executive Airport,Sacramento,United States,38.51250,-121.49300,24,-8.00,America/Los_Angeles
HOM,Homer Airport,Homer,United States,59.64560,-151.47701,84,-9.00,America/Anchorage
TBN,Waynesville-St. Robert Regional Forney field,Fort Leonardwood,United States,37.74160,-92.14070,1159,-6.00,America/Chicago
MGE,Dobbins Air Reserve Base,Marietta,United States,33.91540,-84.51630,1068,-5.00,America/New_York
SKA,Fairchild Air Force Base,Spokane,United States,47.61510,-117.65600,2461,-8.00,America/Los_Angeles
HTL,Roscommon County - Blodgett Memorial Airport,Houghton Lake,United States,44.35980,-84.67110,1150,-5.00,America/New_York
PAM,Tyndall Air Force Base,Panama City,United States,30.06960,-85.57540,17,-6.00,America/Chicago
DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.89680,-97.03800,607,-6.00,America/Chicago
MLB,Melbourne International Airport,Melbourne,United States,28.10280,-80.64530,33,-5.00,America/New_York
TCM,McChord Air Force Base,Tacoma,United States,47.13770,-122.47600,322,-8.00,America/Los_Angeles
AUS,Austin Bergstrom International Airport,Austin,United States,30.19450,-97.66990,542,-6.00,America/Chicago
LCK,Rickenbacker International Airport,Columbus,United States,39.81380,-82.92780,744,-5.00,America/New_York
MQT,Sawyer International Airport,Gwinn,United States,46.35360,-87.39540,1221,-5.00,America/New_York
TYS,McGhee Tyson Airport,Knoxville,United States,35.81100,-83.99400,981,-5.00,America/New_York
HLR,Hood Army Air Field,Fort Hood,United States,31.13870,-97.71450,924,-6.00,America/Chicago
STL,Lambert St Louis International Airport,St. Louis,United States,38.74870,-90.37000,618,-6.00,America/Chicago
MIV,Millville Municipal Airport,Millville,United States,39.36780,-75.07220,85,-5.00,America/New_York
SPS,Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,United States,33.98880,-98.49190,1019,-6.00,America/Chicago
LUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,United States,39.10330,-84.41860,483,-5.00,America/New_York
ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.63670,-84.42810,1026,-5.00,America/New_York
MER,Castle Airport,Merced,United States,37.38050,-120.56800,191,-8.00,America/Los_Angeles
MCC,Mc Clellan Airfield,Sacramento,United States,38.66760,-121.40100,77,-8.00,America/Los_Angeles
GRR,Gerald R. Ford International Airport,Grand Rapids,United States,42.88080,-85.52280,794,-5.00,America/New_York
INK,Winkler County Airport,Wink,United States,31.77960,-103.20100,2822,-6.00,America/Chicago
FAT,Fresno Yosemite International Airport,Fresno,United States,36.77620,-119.71800,336,-8.00,America/Los_Angeles
VRB,Vero Beach Municipal Airport,Vero Beach,United States,27.65560,-80.41790,24,-5.00,America/New_York
IPL,Imperial County Airport,Imperial,United States,32.83420,-115.57900,-54,-8.00,America/Los_Angeles
BNA,Nashville International Airport,Nashville,United States,36.12450,-86.67820,599,-6.00,America/Chicago
LRD,Laredo International Airport,Laredo,United States,27.54380,-99.46160,508,-6.00,America/Chicago
EDF,Elmendorf Air Force Base,Anchorage,United States,61.25100,-149.80701,212,-9.00,America/Anchorage
OTZ,Ralph Wien Memorial Airport,Kotzebue,United States,66.88470,-162.59900,14,-9.00,America/Anchorage
AOO,Altoona Blair County Airport,Altoona,United States,40.29640,-78.32000,1503,-5.00,America/New_York
DYS,Dyess Air Force Base,Abilene,United States,32.42080,-99.85460,1789,-6.00,America/Chicago
ELD,South Arkansas Regional At Goodwin Field,El Dorado,United States,33.22100,-92.81330,277,-6.00,America/Chicago
LGA,La Guardia Airport,New York,United States,40.77720,-73.87260,21,-5.00,America/New_York
TLH,Tallahassee Regional Airport,Tallahassee,United States,30.39650,-84.35030,81,-5.00,America/New_York
DPA,Dupage Airport,West Chicago,United States,41.90780,-88.24860,759,-6.00,America/Chicago
ACT,Waco Regional Airport,Waco,United States,31.61130,-97.23050,516,-6.00,America/Chicago
AUG,Augusta State Airport,Augusta,United States,44.32060,-69.79730,352,-5.00,America/New_York
INJ,Hillsboro Municipal Airport,Hillsboro,United States,32.08350,-97.09720,686,-6.00,America/Chicago
MKL,Mc Kellar Sipes Regional Airport,Jackson,United States,35.59990,-88.91560,434,-6.00,America/Chicago
MKK,Molokai Airport,Molokai,United States,21.15290,-157.09599,454,-10.00,Pacific/Honolulu
FTK,Godman Army Air Field,Fort Knox,United States,37.90710,-85.97210,756,-5.00,America/New_York
SJT,San Angelo Regional Mathis Field,San Angelo,United States,31.35770,-100.49600,1919,-6.00,America/Chicago
CXL,Calexico International Airport,Calexico,United States,32.66950,-115.51300,4,-8.00,America/Los_Angeles
CIC,Chico Municipal Airport,Chico,United States,39.79540,-121.85800,240,-8.00,America/Los_Angeles
BTV,Burlington International Airport,Burlington,United States,44.47190,-73.15330,335,-5.00,America/New_York
JAX,Jacksonville International Airport,Jacksonville,United States,30.49410,-81.68790,30,-5.00,America/New_York
DRO,Durango La Plata County Airport,Durango,United States,37.15150,-107.75400,6685,-7.00,America/Denver
IAD,Washington Dulles International Airport,Washington,United States,38.94450,-77.45580,312,-5.00,America/New_York
CLL,Easterwood Field,College Station,United States,30.58860,-96.36380,320,-6.00,America/Chicago
SFF,Felts Field,Spokane,United States,47.68280,-117.32300,1953,-8.00,America/Los_Angeles
MKE,General Mitchell International Airport,Milwaukee,United States,42.94720,-87.89660,723,-6.00,America/Chicago
ABI,Abilene Regional Airport,Abilene,United States,32.41130,-99.68190,1791,-6.00,America/Chicago
COU,Columbia Regional Airport,Columbia,United States,38.81810,-92.21960,889,-6.00,America/Chicago
PDX,Portland International Airport,Portland,United States,45.58870,-122.59800,31,-8.00,America/Los_Angeles
TNT,Dade Collier Training and Transition Airport,Miami,United States,25.86180,-80.89700,13,-5.00,America/New_York
PBI,Palm Beach International Airport,West Palm Beach,United States,26.68320,-80.09560,19,-5.00,America/New_York
FTW,Fort Worth Meacham International Airport,Fort Worth,United States,32.81980,-97.36240,710,-6.00,America/Chicago
OGS,Ogdensburg International Airport,Ogdensburg,United States,44.68190,-75.46550,297,-5.00,America/New_York
BFI,Boeing Field King County International Airport,Seattle,United States,47.53000,-122.30200,21,-8.00,America/Los_Angeles
SKF,Lackland Air Force Base,San Antonio,United States,29.38420,-98.58110,691,-6.00,America/Chicago
HNL,Honolulu International Airport,Honolulu,United States,21.31870,-157.92200,13,-10.00,Pacific/Honolulu
DSM,Des Moines International Airport,Des Moines,United States,41.53400,-93.66310,958,-6.00,America/Chicago
EWN,Coastal Carolina Regional Airport,New Bern,United States,35.07300,-77.04290,18,-5.00,America/New_York
SAN,San Diego International Airport,San Diego,United States,32.73360,-117.19000,17,-8.00,America/Los_Angeles
MLU,Monroe Regional Airport,Monroe,United States,32.51090,-92.03770,79,-6.00,America/Chicago
SSC,Shaw Air Force Base,Sumter,United States,33.97270,-80.47060,241,-5.00,America/New_York
ONT,Ontario International Airport,Ontario,United States,34.05600,-117.60100,944,-8.00,America/Los_Angeles
GVT,Majors Airport,Greenvile,United States,33.06780,-96.06530,535,-6.00,America/Chicago
ROW,Roswell International Air Center Airport,Roswell,United States,33.30160,-104.53100,3671,-7.00,America/Denver
DET,Coleman A. Young Municipal Airport,Detroit,United States,42.40920,-83.00990,626,-5.00,America/New_York
BRO,Brownsville South Padre Island International Airport,Brownsville,United States,25.90680,-97.42590,22,-6.00,America/Chicago
DHN,Dothan Regional Airport,Dothan,United States,31.32130,-85.44960,401,-6.00,America/Chicago
WWD,Cape May County Airport,Wildwood,United States,39.00850,-74.90830,23,-5.00,America/New_York
MTC,Selfridge Angb Airport,Mount Clemens,United States,42.60830,-82.83550,580,-5.00,America/New_York
FMN,Four Corners Regional Airport,Farmington,United States,36.74120,-108.23000,5506,-7.00,America/Denver
CRP,Corpus Christi International Airport,Corpus Christi,United States,27.77040,-97.50120,44,-6.00,America/Chicago
SYR,Syracuse Hancock International Airport,Syracuse,United States,43.11120,-76.10630,421,-5.00,America/New_York
NQX,Naval Air Station Key West/Boca Chica Field,Key West,United States,24.57580,-81.68890,6,-5.00,America/New_York
MDW,Chicago Midway International Airport,Chicago,United States,41.78600,-87.75240,620,-6.00,America/Chicago
SJC,Norman Y. Mineta San Jose International Airport,San Jose,United States,37.36260,-121.92900,62,-8.00,America/Los_Angeles
HOB,Lea County Regional Airport,Hobbs,United States,32.68750,-103.21700,3661,-7.00,America/Denver
PNE,Northeast Philadelphia Airport,Philadelphia,United States,40.08190,-75.01060,120,-5.00,America/New_York
DEN,Denver International Airport,Denver,United States,39.86170,-104.67300,5431,-7.00,America/Denver
PHL,Philadelphia International Airport,Philadelphia,United States,39.87190,-75.24110,36,-5.00,America/New_York
SUX,Sioux Gateway Col. Bud Day Field,Sioux City,United States,42.40260,-96.38440,1098,-6.00,America/Chicago
MCN,Middle Georgia Regional Airport,Macon,United States,32.69280,-83.64920,354,-5.00,America/New_York
TCS,Truth Or Consequences Municipal Airport,Truth Or Consequences,United States,33.23690,-107.27200,4853,-7.00,America/Denver
PMD,Palmdale Regional/USAF Plant 42 Airport,Palmdale,United States,34.62940,-118.08500,2543,-8.00,America/Los_Angeles
RND,Randolph Air Force Base,San Antonio,United States,29.52970,-98.27890,761,-6.00,America/Chicago
NJK,El Centro Naf Airport,El Centro,United States,32.82920,-115.67200,-42,-8.00,America/Los_Angeles
CMH,Port Columbus International Airport,Columbus,United States,39.99800,-82.89190,815,-5.00,America/New_York
FYV,Drake Field,Fayetteville,United States,36.00510,-94.17010,1251,-6.00,America/Chicago
FSI,Henry Post Army Air Field (Fort Sill),Fort Sill,United States,34.64980,-98.40220,1189,-6.00,America/Chicago
PNM,Princeton Municipal Airport,Princeton,United States,45.55990,-93.60820,980,-6.00,America/Chicago
FFO,Wright-Patterson Air Force Base,Dayton,United States,39.82610,-84.04830,823,-5.00,America/New_York
GAL,Edward G. Pitka Sr Airport,Galena,United States,64.73620,-156.93700,153,-9.00,America/Anchorage
MWL,Mineral Wells Airport,Mineral Wells,United States,32.78160,-98.06020,974,-6.00,America/Chicago
IAB,Mc Connell Air Force Base,Wichita,United States,37.62190,-97.26820,1371,-6.00,America/Chicago
NBG,New Orleans NAS JRB/Alvin Callender Field,New Orleans,United States,29.82530,-90.03500,2,-6.00,America/Chicago
BFT,Beaufort County Airport,Beaufort,United States,32.41220,-80.63440,10,-5.00,America/New_York
TXK,Texarkana Regional Webb Field,Texarkana,United States,33.45370,-93.99100,390,-6.00,America/Chicago
PBG,Plattsburgh International Airport,Plattsburgh,United States,44.65090,-73.46810,234,-5.00,America/New_York
APG,Phillips Army Air Field,Aberdeen,United States,39.46620,-76.16880,57,-5.00,America/New_York
TCC,Tucumcari Municipal Airport,Tucumcari,United States,35.18280,-103.60300,4065,-7.00,America/Denver
ANC,Ted Stevens Anchorage International Airport,Anchorage,United States,61.17440,-149.99600,152,-9.00,America/Anchorage
GRK,Robert Gray  Army Air Field Airport,Killeen,United States,31.06720,-97.82890,1015,-6.00,America/Chicago
ZUN,Black Rock Airport,Zuni Pueblo,United States,35.08320,-108.79200,6454,-7.00,America/Denver
BLI,Bellingham International Airport,Bellingham,United States,48.79280,-122.53800,170,-8.00,America/Los_Angeles
NQA,Millington Regional Jetport Airport,Millington,United States,35.35670,-89.87030,320,-6.00,America/Chicago
EKN,Elkins-Randolph Co-Jennings Randolph Field,Elkins,United States,38.88940,-79.85710,1987,-5.00,America/New_York
HFD,Hartford Brainard Airport,Hartford,United States,41.73670,-72.64940,18,-5.00,America/New_York
SFZ,North Central State Airport,Smithfield,United States,41.92080,-71.49140,441,-5.00,America/New_York
MOB,Mobile Regional Airport,Mobile,United States,30.69120,-88.24280,219,-6.00,America/Chicago
NUQ,Moffett Federal Airfield,Mountain View,United States,37.41610,-122.04900,32,-8.00,America/Los_Angeles
SAF,Santa Fe Municipal Airport,Santa Fe,United States,35.61710,-106.08900,6348,-7.00,America/Denver
BKH,Barking Sands Airport,Barking Sands,United States,22.02280,-159.78500,23,-10.00,Pacific/Honolulu
DRI,Beauregard Regional Airport,Deridder,United States,30.83170,-93.33990,202,-6.00,America/Chicago
BSF,Bradshaw Army Airfield,Bradshaw Field,United States,19.76010,-155.55400,6190,-10.00,Pacific/Honolulu
OLS,Nogales International Airport,Nogales,United States,31.41770,-110.84800,3955,-7.00,America/Phoenix
MCF,Mac Dill Air Force Base,Tampa,United States,27.84930,-82.52120,14,-5.00,America/New_York
BLV,Scott AFB/Midamerica Airport,Belleville,United States,38.54520,-89.83520,459,-6.00,America/Chicago
OPF,Opa-locka Executive Airport,Miami,United States,25.90700,-80.27840,8,-5.00,America/New_York
DRT,Del Rio International Airport,Del Rio,United States,29.37420,-100.92700,1002,-6.00,America/Chicago
RSW,Southwest Florida International Airport,Fort Myers,United States,26.53620,-81.75520,30,-5.00,America/New_York
AKN,King Salmon Airport,King Salmon,United States,58.67680,-156.64900,73,-9.00,America/Anchorage
MUI,Muir Army Air Field (Fort Indiantown Gap) Airport,Muir,United States,40.43480,-76.56940,488,-5.00,America/New_York
JHM,Kapalua Airport,Lahania-kapalua,United States,20.96290,-156.67300,256,-10.00,Pacific/Honolulu
JFK,John F Kennedy International Airport,New York,United States,40.63980,-73.77890,13,-5.00,America/New_York
HST,Homestead ARB Airport,Homestead,United States,25.48860,-80.38360,5,-5.00,America/New_York
RAL,Riverside Municipal Airport,Riverside,United States,33.95190,-117.44500,819,-8.00,America/Los_Angeles
FLV,Sherman Army Air Field,Fort Leavenworth,United States,39.36830,-94.91470,772,-6.00,America/Chicago
WAL,Wallops Flight Facility Airport,Wallops Island,United States,37.94020,-75.46640,40,-5.00,America/New_York
HMN,Holloman Air Force Base,Alamogordo,United States,32.85250,-106.10700,4093,-7.00,America/Denver
NXX,Willow Grove Naval Air Station/Joint Reserve Base,Willow Grove,United States,40.19980,-75.14820,358,-5.00,America/New_York
CYS,Cheyenne Regional Jerry Olson Field,Cheyenne,United States,41.15570,-104.81200,6159,-7.00,America/Denver
SCK,Stockton Metropolitan Airport,Stockton,United States,37.89420,-121.23800,33,-8.00,America/Los_Angeles
CHS,Charleston Air Force Base-International Airport,Charleston,United States,32.89860,-80.04050,46,-5.00,America/New_York
RNO,Reno Tahoe International Airport,Reno,United States,39.49910,-119.76800,4415,-8.00,America/Los_Angeles
KTN,Ketchikan International Airport,Ketchikan,United States,55.35560,-131.71400,89,-9.00,America/Anchorage
YIP,Willow Run Airport,Detroit,United States,42.23790,-83.53040,716,-5.00,America/New_York
VBG,Vandenberg Air Force Base,Lompoc,United States,34.73730,-120.58400,369,-8.00,America/Los_Angeles
BHM,Birmingham-Shuttlesworth International Airport,Birmingham,United States,33.56290,-86.75350,650,-6.00,America/Chicago
NEL,Lakehurst Maxfield Field Airport,Lakehurst,United States,40.03330,-74.35330,101,-5.00,America/New_York
LSV,Nellis Air Force Base,Las Vegas,United States,36.23620,-115.03400,1870,-8.00,America/Los_Angeles
RIV,March ARB Airport,Riverside,United States,33.88070,-117.25900,1536,-8.00,America/Los_Angeles
MOD,Modesto City Co-Harry Sham Field,Modesto,United States,37.62580,-120.95400,97,-8.00,America/Los_Angeles
SMF,Sacramento International Airport,Sacramento,United States,38.69540,-121.59100,27,-8.00,America/Los_Angeles
UGN,Waukegan National Airport,Chicago,United States,42.42220,-87.86790,727,-6.00,America/Chicago
COS,City of Colorado Springs Municipal Airport,Colorado Springs,United States,38.80580,-104.70100,6187,-7.00,America/Denver
BUF,Buffalo Niagara International Airport,Buffalo,United States,42.94050,-78.73220,728,-5.00,America/New_York
SKY,Griffing Sandusky Airport,Sandusky,United States,41.43340,-82.65230,580,-5.00,America/New_York
PAE,Snohomish County (Paine Field) Airport,Everett,United States,47.90630,-122.28200,606,-8.00,America/Los_Angeles
MUO,Mountain Home Air Force Base,Mountain Home,United States,43.04360,-115.87200,2996,-7.00,America/Denver
CDC,Cedar City Regional Airport,Cedar City,United States,37.70100,-113.09900,5622,-7.00,America/Denver
BDL,Bradley International Airport,Windsor Locks,United States,41.93890,-72.68320,173,-5.00,America/New_York
MFE,Mc Allen Miller International Airport,Mcallen,United States,26.17580,-98.23860,107,-6.00,America/Chicago
NGU,Norfolk Ns (Chambers Fld) Airport,Norfolk,United States,36.93760,-76.28930,17,-5.00,America/New_York
CEF,Westover ARB/Metropolitan Airport,Chicopee Falls,United States,42.19400,-72.53480,241,-5.00,America/New_York
LBB,Lubbock Preston Smith International Airport,Lubbock,United States,33.66360,-101.82300,3282,-6.00,America/Chicago
ORD,Chicago O'Hare International Airport,Chicago,United States,41.97860,-87.90480,672,-6.00,America/Chicago
BCT,Boca Raton Airport,Boca Raton,United States,26.37850,-80.10770,13,-5.00,America/New_York
FAI,Fairbanks International Airport,Fairbanks,United States,64.81510,-147.85600,439,-9.00,America/Anchorage
NYG,Quantico MCAF /Turner field,Quantico,United States,38.50170,-77.30530,10,-5.00,America/New_York
CVS,Cannon Air Force Base,Clovis,United States,34.38280,-103.32200,4295,-7.00,America/Denver
NGF,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,Kaneohe Bay,United States,21.45050,-157.76801,24,-10.00,Pacific/Honolulu
OFF,Offutt Air Force Base,Omaha,United States,41.11830,-95.91250,1052,-6.00,America/Chicago
GKN,Gulkana Airport,Gulkana,United States,62.15490,-145.45700,1586,-9.00,America/Anchorage
ART,Watertown International Airport,Watertown,United States,43.99190,-76.02170,325,-5.00,America/New_York
PSP,Palm Springs International Airport,Palm Springs,United States,33.82970,-116.50700,477,-8.00,America/Los_Angeles
AMA,Rick Husband Amarillo International Airport,Amarillo,United States,35.21940,-101.70600,3607,-6.00,America/Chicago
FOD,Fort Dodge Regional Airport,Fort Dodge,United States,42.55150,-94.19260,1156,-6.00,America/Chicago
BAD,Barksdale Air Force Base,Shreveport,United States,32.50180,-93.66270,166,-6.00,America/Chicago
FOE,Topeka Regional Airport - Forbes Field,Topeka,United States,38.95090,-95.66360,1078,-6.00,America/Chicago
COT,Cotulla-La Salle County Airport,Cotulla,United States,28.45670,-99.22030,474,-6.00,America/Chicago
ILM,Wilmington International Airport,Wilmington,United States,34.27060,-77.90260,32,-5.00,America/New_York
BTR,Baton Rouge Metropolitan\, Ryan Field,Baton Rouge,United States,30.53320,-91.14960,70,-6.00,America/Chicago
TYR,Tyler Pounds Regional Airport,Tyler,United States,32.35410,-95.40240,544,-6.00,America/Chicago
BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.17540,-76.66830,146,-5.00,America/New_York
HBR,Hobart Regional Airport,Hobart,United States,34.99132,-99.05131,1563,-6.00,America/Chicago
LNY,Lanai Airport,Lanai,United States,20.78560,-156.95100,1308,-10.00,Pacific/Honolulu
AEX,Alexandria International Airport,Alexandria,United States,31.32740,-92.54980,89,-6.00,America/Chicago
WSD,Condron Army Air Field,White Sands,United States,32.34150,-106.40300,3934,-7.00,America/Denver
CDB,Cold Bay Airport,Cold Bay,United States,55.20610,-162.72501,96,-9.00,America/Anchorage
TUL,Tulsa International Airport,Tulsa,United States,36.19840,-95.88810,677,-6.00,America/Chicago
SIT,Sitka Rocky Gutierrez Airport,Sitka,United States,57.04710,-135.36200,21,-9.00,America/Anchorage
ISP,Long Island Mac Arthur Airport,Islip,United States,40.79520,-73.10020,99,-5.00,America/New_York
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.88200,-93.22180,841,-6.00,America/Chicago
ILG,New Castle Airport,Wilmington,United States,39.67870,-75.60650,80,-5.00,America/New_York
DUT,Unalaska Airport,Unalaska,United States,53.90010,-166.54401,22,-9.00,America/Anchorage
MSY,Louis Armstrong New Orleans International Airport,New Orleans,United States,29.99340,-90.25800,4,-6.00,America/Chicago
PWM,Portland International Jetport Airport,Portland,United States,43.64620,-70.30930,76,-5.00,America/New_York
OKC,Will Rogers World Airport,Oklahoma City,United States,35.39310,-97.60070,1295,-6.00,America/Chicago
ALB,Albany International Airport,Albany,United States,42.74830,-73.80170,285,-5.00,America/New_York
VDZ,Valdez Pioneer Field,Valdez,United States,61.13390,-146.24800,121,-9.00,America/Anchorage
LFI,Langley Air Force Base,Hampton,United States,37.08290,-76.36050,11,-5.00,America/New_York
SNA,John Wayne Airport-Orange County Airport,Santa Ana,United States,33.67570,-117.86800,56,-8.00,America/Los_Angeles
CBM,Columbus Air Force Base,Colombus,United States,33.64380,-88.44380,219,-6.00,America/Chicago
TMB,Kendall-Tamiami Executive Airport,Kendall-tamiami,United States,25.64790,-80.43280,8,-5.00,America/New_York
NTU,Oceana NAS,Oceana,United States,36.82070,-76.03350,23,-5.00,America/New_York
GUS,Grissom Air Reserve Base,Peru,United States,40.64810,-86.15210,812,-5.00,America/New_York
CPR,Casper-Natrona County International Airport,Casper,United States,42.90800,-106.46400,5350,-7.00,America/Denver
VPS,Destin-Ft Walton Beach Airport,Valparaiso,United States,30.48320,-86.52540,87,-6.00,America/Chicago
SEM,Craig Field,Selma,United States,32.34390,-86.98780,166,-6.00,America/Chicago
EYW,Key West International Airport,Key West,United States,24.55610,-81.75960,3,-5.00,America/New_York
CLT,Charlotte Douglas International Airport,Charlotte,United States,35.21400,-80.94310,748,-5.00,America/New_York
LAS,McCarran International Airport,Las Vegas,United States,36.08010,-115.15200,2181,-8.00,America/Los_Angeles
MCO,Orlando International Airport,Orlando,United States,28.42940,-81.30900,96,-5.00,America/New_York
FLO,Florence Regional Airport,Florence,United States,34.18540,-79.72390,146,-5.00,America/New_York
GTF,Great Falls International Airport,Great Falls,United States,47.48200,-111.37100,3680,-7.00,America/Denver
YNG,Youngstown Warren Regional Airport,Youngstown,United States,41.26070,-80.67910,1192,-5.00,America/New_York
FBK,Ladd AAF Airfield,Fort Wainwright,United States,64.83750,-147.61400,454,-9.00,America/Anchorage
MMV,Mc Minnville Municipal Airport,Mackminnville,United States,45.19440,-123.13600,163,-8.00,America/Los_Angeles
WRB,Robins Air Force Base,Macon,United States,32.64010,-83.59190,294,-5.00,America/New_York
BKK,Suvarnabhumi Airport,Bangkok,Thailand,13.68110,100.74700,5,7.00,Asia/Bangkok
NAH,Naha Airport,Naha,Indonesia,3.68321,125.52800,16,8.00,Asia/Makassar
TTR,Pongtiku Airport,Makale,Indonesia,-3.04474,119.82200,2884,8.00,Asia/Makassar
KDI,Wolter Monginsidi Airport,Kendari,Indonesia,-4.08161,122.41800,538,8.00,Asia/Makassar
SBG,Maimun Saleh Airport,Sabang,Indonesia,5.87413,95.33970,393,7.00,Asia/Jakarta
MLG,Abdul Rachman Saleh Airport,Malang,Indonesia,-7.92656,112.71500,1726,7.00,Asia/Jakarta
BDO,Husein Sastranegara International Airport,Bandung,Indonesia,-6.90063,107.57600,2436,7.00,Asia/Jakarta
CBN,Penggung Airport,Cirebon,Indonesia,-6.75614,108.54000,89,7.00,Asia/Jakarta
JOG,Adi Sutjipto International Airport,Yogyakarta,Indonesia,-7.78818,110.43200,350,7.00,Asia/Jakarta
CXP,Tunggul Wulung Airport,Cilacap,Indonesia,-7.64506,109.03400,69,7.00,Asia/Jakarta
PCB,Pondok Cabe Air Base,Jakarta,Indonesia,-6.33696,106.76500,200,7.00,Asia/Jakarta
SRG,Achmad Yani Airport,Semarang,Indonesia,-6.97273,110.37500,10,7.00,Asia/Jakarta
BTH,Hang Nadim International Airport,Batam,Indonesia,1.12103,104.11900,126,7.00,Asia/Jakarta
TJQ,Buluh Tumbang (H A S Hanandjoeddin) Airport,Tanjung Pandan,Indonesia,-2.74572,107.75500,164,7.00,Asia/Jakarta
PGK,Pangkal Pinang (Depati Amir) Airport,Pangkal Pinang,Indonesia,-2.16220,106.13900,109,7.00,Asia/Jakarta
TNJ,Raja Haji Fisabilillah International Airport,Tanjung Pinang,Indonesia,0.92268,104.53200,52,7.00,Asia/Jakarta
SIQ,Dabo Airport,Singkep,Indonesia,-0.47919,104.57900,95,7.00,Asia/Jakarta
BDJ,Syamsudin Noor Airport,Banjarmasin,Indonesia,-3.44236,114.76300,66,8.00,Asia/Makassar
PKN,Iskandar Airport,Pangkalan Bun,Indonesia,-2.70520,111.67300,75,7.00,Asia/Jakarta
PKY,Tjilik Riwut Airport,Palangkaraya,Indonesia,-2.22513,113.94300,82,7.00,Asia/Jakarta
MOF,Maumere(Wai Oti) Airport,Maumere,Indonesia,-8.64065,122.23700,115,8.00,Asia/Makassar
ENE,Ende (H Hasan Aroeboesman) Airport,Ende,Indonesia,-8.84929,121.66100,49,8.00,Asia/Makassar
RTG,Frans Sales Lega Airport,Ruteng,Indonesia,-8.59701,120.47700,3510,8.00,Asia/Makassar
KOE,El Tari Airport,Kupang,Indonesia,-10.17160,123.67100,335,8.00,Asia/Makassar
LBJ,Komodo (Mutiara II) Airport,Labuhan Bajo,Indonesia,-8.48666,119.88900,66,8.00,Asia/Makassar
BPN,Sultan Aji Muhamad Sulaiman Airport,Balikpapan,Indonesia,-1.26827,116.89400,12,8.00,Asia/Makassar
TRK,Juwata Airport,Taraken,Indonesia,3.32667,117.56944,23,8.00,Asia/Makassar
SRI,Temindung Airport,Samarinda,Indonesia,-0.48453,117.15700,33,8.00,Asia/Makassar
